	row_idx	variable	value
73664	593	476	1
73665	596	476	1
73666	598	476	1
73667	600	476	1
73668	601	476	1
73669	605	476	1
73670	606	476	1
73671	607	476	1
73672	612	476	1
73673	614	476	1
73674	615	476	1
73675	616	476	1
73676	617	476	1
73677	619	476	1
73678	621	476	1
73679	622	476	1
73680	623	476	1
73681	624	476	1
73682	626	476	1
73683	627	476	1
73684	629	476	1
73685	630	476	1
73686	632	476	1
73687	638	476	1
73688	640	476	1
73689	642	476	1
73690	652	476	1
73691	653	476	1
73692	655	476	1
73693	657	476	1
73694	658	476	1
73695	659	476	1
73696	660	476	1
73697	661	476	1
73698	662	476	1
73699	663	476	1
73700	665	476	1
73701	670	476	1
73702	671	476	1
73703	676	476	1
73704	681	476	1
73705	682	476	1
73706	686	476	1
73707	688	476	1
73708	698	476	1
73709	707	476	1
73710	708	476	1
73711	53	477	1
73712	102	477	1
73713	131	477	1
73714	155	477	1
73715	161	477	1
73716	186	477	1
73717	227	477	1
73718	303	477	1
73719	307	477	1
73720	368	477	1
73721	389	477	1
73722	431	477	1
73723	432	477	1
73724	466	477	1
73725	475	477	1
73726	528	477	1
73727	582	477	1
73728	606	477	1
73729	620	477	1
73730	653	477	1
73731	670	477	1
73732	678	477	1
73733	684	477	1
73734	432	478	1
73735	3	479	1
73736	4	479	1
73737	5	479	1
73738	6	479	1
73739	7	479	1
73740	11	479	1
73741	15	479	1
73742	18	479	1
73743	20	479	1
73744	22	479	1
73745	24	479	1
73746	25	479	1
73747	26	479	1
73748	27	479	1
73749	29	479	1
73750	35	479	1
73751	45	479	1
73752	48	479	1
73753	52	479	1
73754	53	479	1
73755	58	479	1
73756	63	479	1
73757	65	479	1
73758	66	479	1
73759	70	479	1
73760	77	479	1
73761	84	479	1
73762	86	479	1
73763	87	479	1
73764	89	479	1
73765	90	479	1
73766	98	479	1
73767	102	479	1
73768	103	479	1
73769	108	479	1
73770	111	479	1
73771	119	479	1
73772	122	479	1
73773	124	479	1
73774	128	479	1
73775	133	479	1
73776	134	479	1
73777	137	479	1
73778	138	479	1
73779	141	479	1
73780	144	479	1
73781	145	479	1
73782	146	479	1
73783	147	479	1
73784	148	479	1
73785	150	479	1
73786	154	479	1
73787	162	479	1
73788	166	479	1
73789	175	479	1
73790	180	479	1
73791	182	479	1
73792	186	479	1
73793	190	479	1
73794	191	479	1
73795	195	479	1
73796	198	479	1
73797	204	479	1
73798	206	479	1
73799	207	479	1
73800	208	479	1
73801	210	479	1
73802	216	479	1
73803	219	479	1
73804	221	479	1
73805	223	479	1
73806	227	479	1
73807	228	479	1
73808	232	479	1
73809	233	479	1
73810	234	479	1
73811	237	479	1
73812	240	479	1
73813	241	479	1
73814	243	479	1
73815	244	479	1
73816	252	479	1
73817	253	479	1
73818	256	479	1
73819	258	479	1
73820	266	479	1
73821	274	479	1
73822	276	479	1
73823	281	479	1
73824	283	479	1
73825	286	479	1
73826	290	479	1
73827	293	479	1
73828	295	479	1
73829	296	479	1
73830	301	479	1
73831	302	479	1
73832	305	479	1
73833	306	479	1
73834	307	479	1
73835	309	479	1
73836	315	479	1
73837	316	479	1
73838	320	479	1
73839	321	479	1
73840	330	479	1
73841	333	479	1
73842	335	479	1
73843	337	479	1
73844	348	479	1
73845	352	479	1
73846	356	479	1
73847	359	479	1
73848	364	479	1
73849	366	479	1
73850	367	479	1
73851	369	479	1
73852	370	479	1
73853	372	479	1
73854	375	479	1
73855	380	479	1
73856	382	479	1
73857	392	479	1
73858	393	479	1
73859	396	479	1
73860	398	479	1
73861	407	479	1
73862	409	479	1
73863	413	479	1
73864	419	479	1
73865	420	479	1
73866	425	479	1
73867	429	479	1
73868	432	479	1
73869	433	479	1
73870	435	479	1
73871	442	479	1
73872	443	479	1
73873	457	479	1
73874	458	479	1
73875	460	479	1
73876	464	479	1
73877	470	479	1
73878	475	479	1
73879	479	479	1
73880	482	479	1
73881	485	479	1
73882	487	479	1
73883	499	479	1
73884	502	479	1
73885	503	479	1
73886	506	479	1
73887	509	479	1
73888	510	479	1
73889	511	479	1
73890	517	479	1
73891	522	479	1
73892	529	479	1
73893	530	479	1
73894	535	479	1
73895	539	479	1
73896	540	479	1
73897	541	479	1
73898	544	479	1
73899	551	479	1
73900	553	479	1
73901	555	479	1
73902	561	479	1
73903	562	479	1
73904	580	479	1
73905	581	479	1
73906	582	479	1
73907	583	479	1
73908	585	479	1
73909	586	479	1
73910	589	479	1
73911	591	479	1
73912	595	479	1
73913	598	479	1
73914	600	479	1
73915	601	479	1
73916	605	479	1
73917	612	479	1
73918	614	479	1
73919	615	479	1
73920	616	479	1
73921	619	479	1
73922	621	479	1
73923	622	479	1
73924	623	479	1
73925	624	479	1
73926	629	479	1
73927	630	479	1
73928	632	479	1
73929	638	479	1
73930	640	479	1
73931	649	479	1
73932	652	479	1
73933	657	479	1
73934	659	479	1
73935	660	479	1
73936	670	479	1
73937	671	479	1
73938	682	479	1
73939	686	479	1
73940	688	479	1
73941	708	479	1
73942	24	480	1
73943	27	480	1
73944	53	480	1
73945	58	480	1
73946	65	480	1
73947	84	480	1
73948	108	480	1
73949	117	480	1
73950	119	480	1
73951	138	480	1
73952	166	480	1
73953	195	480	1
73954	229	480	1
73955	243	480	1
73956	280	480	1
73957	293	480	1
73958	408	480	1
73959	432	480	1
73960	433	480	1
73961	458	480	1
73962	487	480	1
73963	506	480	1
73964	522	480	1
73965	553	480	1
73966	562	480	1
73967	585	480	1
73968	595	480	1
73969	653	480	1
73970	693	480	1
73971	3	481	1
73972	11	481	1
73973	22	481	1
73974	24	481	1
73975	29	481	1
73976	42	481	1
73977	47	481	1
73978	52	481	1
73979	53	481	1
73980	58	481	1
73981	60	481	1
73982	61	481	1
73983	63	481	1
73984	65	481	1
73985	66	481	1
73986	75	481	1
73987	77	481	1
73988	79	481	1
73989	86	481	1
73990	87	481	1
73991	89	481	1
73992	94	481	1
73993	103	481	1
73994	105	481	1
73995	108	481	1
73996	117	481	1
73997	121	481	1
73998	128	481	1
73999	138	481	1
74000	147	481	1
74001	148	481	1
74002	151	481	1
74003	176	481	1
74004	182	481	1
74005	186	481	1
74006	195	481	1
74007	206	481	1
74008	207	481	1
74009	214	481	1
74010	219	481	1
74011	239	481	1
74012	240	481	1
74013	241	481	1
74014	243	481	1
74015	244	481	1
74016	246	481	1
74017	258	481	1
74018	263	481	1
74019	272	481	1
74020	274	481	1
74021	280	481	1
74022	293	481	1
74023	295	481	1
74024	300	481	1
74025	303	481	1
74026	313	481	1
74027	316	481	1
74028	331	481	1
74029	335	481	1
74030	341	481	1
74031	375	481	1
74032	380	481	1
74033	382	481	1
74034	389	481	1
74035	398	481	1
74036	408	481	1
74037	420	481	1
74038	425	481	1
74039	432	481	1
74040	433	481	1
74041	446	481	1
74042	466	481	1
74043	470	481	1
74044	475	481	1
74045	479	481	1
74046	485	481	1
74047	506	481	1
74048	510	481	1
74049	522	481	1
74050	528	481	1
74051	529	481	1
74052	535	481	1
74053	549	481	1
74054	553	481	1
74055	554	481	1
74056	562	481	1
74057	570	481	1
74058	580	481	1
74059	582	481	1
74060	598	481	1
74061	604	481	1
74062	605	481	1
74063	612	481	1
74064	616	481	1
74065	619	481	1
74066	623	481	1
74067	644	481	1
74068	653	481	1
74069	654	481	1
74070	655	481	1
74071	670	481	1
74072	11	482	1
74073	61	482	1
74074	63	482	1
74075	87	482	1
74076	89	482	1
74077	147	482	1
74078	241	482	1
74079	291	482	1
74080	295	482	1
74081	336	482	1
74082	339	482	1
74083	364	482	1
74084	425	482	1
74085	432	482	1
74086	535	482	1
74087	618	482	1
74088	639	482	1
74089	651	482	1
74090	35	483	1
74091	58	483	1
74092	70	483	1
74093	89	483	1
74094	94	483	1
74095	98	483	1
74096	103	483	1
74097	112	483	1
74098	119	483	1
74099	121	483	1
74100	137	483	1
74101	145	483	1
74102	148	483	1
74103	166	483	1
74104	172	483	1
74105	175	483	1
74106	186	483	1
74107	210	483	1
74108	227	483	1
74109	243	483	1
74110	246	483	1
74111	274	483	1
74112	301	483	1
74113	307	483	1
74114	341	483	1
74115	362	483	1
74116	364	483	1
74117	379	483	1
74118	425	483	1
74119	432	483	1
74120	439	483	1
74121	457	483	1
74122	485	483	1
74123	562	483	1
74124	582	483	1
74125	623	483	1
74126	385	484	1
74127	432	484	1
74128	1	485	1
74129	2	485	1
74130	5	485	1
74131	9	485	1
74132	10	485	1
74133	11	485	1
74134	15	485	1
74135	17	485	1
74136	24	485	1
74137	26	485	1
74138	29	485	1
74139	31	485	1
74140	35	485	1
74141	40	485	1
74142	49	485	1
74143	51	485	1
74144	53	485	1
74145	58	485	1
74146	59	485	1
74147	70	485	1
74148	73	485	1
74149	77	485	1
74150	86	485	1
74151	87	485	1
74152	89	485	1
74153	90	485	1
74154	91	485	1
74155	93	485	1
74156	94	485	1
74157	101	485	1
74158	102	485	1
74159	105	485	1
74160	108	485	1
74161	121	485	1
74162	124	485	1
74163	126	485	1
74164	128	485	1
74165	131	485	1
74166	134	485	1
74167	139	485	1
74168	141	485	1
74169	146	485	1
74170	148	485	1
74171	149	485	1
74172	155	485	1
74173	157	485	1
74174	159	485	1
74175	160	485	1
74176	161	485	1
74177	170	485	1
74178	172	485	1
74179	174	485	1
74180	176	485	1
74181	180	485	1
74182	182	485	1
74183	185	485	1
74184	186	485	1
74185	190	485	1
74186	196	485	1
74187	203	485	1
74188	206	485	1
74189	207	485	1
74190	208	485	1
74191	210	485	1
74192	219	485	1
74193	226	485	1
74194	227	485	1
74195	229	485	1
74196	235	485	1
74197	239	485	1
74198	240	485	1
74199	241	485	1
74200	243	485	1
74201	246	485	1
74202	251	485	1
74203	258	485	1
74204	260	485	1
74205	263	485	1
74206	272	485	1
74207	273	485	1
74208	274	485	1
74209	279	485	1
74210	281	485	1
74211	290	485	1
74212	292	485	1
74213	293	485	1
74214	301	485	1
74215	302	485	1
74216	303	485	1
74217	306	485	1
74218	307	485	1
74219	323	485	1
74220	327	485	1
74221	330	485	1
74222	331	485	1
74223	341	485	1
74224	352	485	1
74225	360	485	1
74226	364	485	1
74227	365	485	1
74228	378	485	1
74229	382	485	1
74230	385	485	1
74231	389	485	1
74232	390	485	1
74233	392	485	1
74234	398	485	1
74235	399	485	1
74236	401	485	1
74237	403	485	1
74238	408	485	1
74239	409	485	1
74240	425	485	1
74241	429	485	1
74242	432	485	1
74243	433	485	1
74244	438	485	1
74245	440	485	1
74246	443	485	1
74247	445	485	1
74248	446	485	1
74249	452	485	1
74250	458	485	1
74251	459	485	1
74252	465	485	1
74253	466	485	1
74254	470	485	1
74255	471	485	1
74256	478	485	1
74257	479	485	1
74258	485	485	1
74259	494	485	1
74260	502	485	1
74261	507	485	1
74262	521	485	1
74263	522	485	1
74264	525	485	1
74265	528	485	1
74266	530	485	1
74267	531	485	1
74268	535	485	1
74269	537	485	1
74270	542	485	1
74271	544	485	1
74272	550	485	1
74273	551	485	1
74274	553	485	1
74275	562	485	1
74276	568	485	1
74277	570	485	1
74278	571	485	1
74279	582	485	1
74280	584	485	1
74281	585	485	1
74282	586	485	1
74283	587	485	1
74284	589	485	1
74285	598	485	1
74286	617	485	1
74287	619	485	1
74288	622	485	1
74289	623	485	1
74290	624	485	1
74291	625	485	1
74292	627	485	1
74293	653	485	1
74294	657	485	1
74295	660	485	1
74296	662	485	1
74297	666	485	1
74298	670	485	1
74299	678	485	1
74300	679	485	1
74301	681	485	1
74302	695	485	1
74303	432	486	1
74304	2	487	1
74305	3	487	1
74306	5	487	1
74307	9	487	1
74308	10	487	1
74309	11	487	1
74310	13	487	1
74311	15	487	1
74312	16	487	1
74313	17	487	1
74314	20	487	1
74315	22	487	1
74316	24	487	1
74317	29	487	1
74318	35	487	1
74319	39	487	1
74320	41	487	1
74321	43	487	1
74322	46	487	1
74323	49	487	1
74324	50	487	1
74325	51	487	1
74326	52	487	1
74327	53	487	1
74328	55	487	1
74329	61	487	1
74330	63	487	1
74331	66	487	1
74332	70	487	1
74333	77	487	1
74334	83	487	1
74335	86	487	1
74336	87	487	1
74337	89	487	1
74338	94	487	1
74339	95	487	1
74340	98	487	1
74341	100	487	1
74342	101	487	1
74343	102	487	1
74344	103	487	1
74345	105	487	1
74346	108	487	1
74347	109	487	1
74348	110	487	1
74349	117	487	1
74350	121	487	1
74351	123	487	1
74352	124	487	1
74353	126	487	1
74354	131	487	1
74355	132	487	1
74356	134	487	1
74357	137	487	1
74358	138	487	1
74359	139	487	1
74360	141	487	1
74361	142	487	1
74362	145	487	1
74363	146	487	1
74364	148	487	1
74365	154	487	1
74366	155	487	1
74367	159	487	1
74368	161	487	1
74369	162	487	1
74370	166	487	1
74371	170	487	1
74372	176	487	1
74373	182	487	1
74374	186	487	1
74375	190	487	1
74376	191	487	1
74377	196	487	1
74378	200	487	1
74379	201	487	1
74380	204	487	1
74381	205	487	1
74382	206	487	1
74383	207	487	1
74384	208	487	1
74385	210	487	1
74386	216	487	1
74387	219	487	1
74388	221	487	1
74389	223	487	1
74390	226	487	1
74391	227	487	1
74392	228	487	1
74393	229	487	1
74394	233	487	1
74395	234	487	1
74396	235	487	1
74397	240	487	1
74398	241	487	1
74399	243	487	1
74400	244	487	1
74401	246	487	1
74402	251	487	1
74403	262	487	1
74404	263	487	1
74405	266	487	1
74406	270	487	1
74407	272	487	1
74408	273	487	1
74409	274	487	1
74410	275	487	1
74411	276	487	1
74412	279	487	1
74413	281	487	1
74414	284	487	1
74415	286	487	1
74416	290	487	1
74417	293	487	1
74418	295	487	1
74419	296	487	1
74420	298	487	1
74421	299	487	1
74422	301	487	1
74423	303	487	1
74424	305	487	1
74425	309	487	1
74426	310	487	1
74427	313	487	1
74428	315	487	1
74429	326	487	1
74430	327	487	1
74431	330	487	1
74432	331	487	1
74433	335	487	1
74434	340	487	1
74435	341	487	1
74436	344	487	1
74437	352	487	1
74438	353	487	1
74439	355	487	1
74440	356	487	1
74441	359	487	1
74442	360	487	1
74443	362	487	1
74444	364	487	1
74445	365	487	1
74446	366	487	1
74447	367	487	1
74448	369	487	1
74449	372	487	1
74450	375	487	1
74451	378	487	1
74452	379	487	1
74453	380	487	1
74454	385	487	1
74455	389	487	1
74456	390	487	1
74457	392	487	1
74458	396	487	1
74459	401	487	1
74460	405	487	1
74461	408	487	1
74462	409	487	1
74463	413	487	1
74464	424	487	1
74465	425	487	1
74466	427	487	1
74467	428	487	1
74468	432	487	1
74469	434	487	1
74470	438	487	1
74471	439	487	1
74472	444	487	1
74473	445	487	1
74474	446	487	1
74475	447	487	1
74476	449	487	1
74477	450	487	1
74478	451	487	1
74479	454	487	1
74480	458	487	1
74481	459	487	1
74482	464	487	1
74483	466	487	1
74484	470	487	1
74485	475	487	1
74486	476	487	1
74487	478	487	1
74488	482	487	1
74489	483	487	1
74490	484	487	1
74491	485	487	1
74492	493	487	1
74493	497	487	1
74494	498	487	1
74495	501	487	1
74496	502	487	1
74497	503	487	1
74498	506	487	1
74499	508	487	1
74500	509	487	1
74501	510	487	1
74502	517	487	1
74503	520	487	1
74504	522	487	1
74505	524	487	1
74506	525	487	1
74507	529	487	1
74508	531	487	1
74509	533	487	1
74510	535	487	1
74511	538	487	1
74512	544	487	1
74513	545	487	1
74514	547	487	1
74515	549	487	1
74516	551	487	1
74517	553	487	1
74518	554	487	1
74519	555	487	1
74520	558	487	1
74521	559	487	1
74522	561	487	1
74523	562	487	1
74524	565	487	1
74525	568	487	1
74526	570	487	1
74527	571	487	1
74528	574	487	1
74529	577	487	1
74530	579	487	1
74531	580	487	1
74532	582	487	1
74533	584	487	1
74534	586	487	1
74535	589	487	1
74536	590	487	1
74537	598	487	1
74538	601	487	1
74539	605	487	1
74540	608	487	1
74541	612	487	1
74542	614	487	1
74543	615	487	1
74544	617	487	1
74545	619	487	1
74546	620	487	1
74547	621	487	1
74548	622	487	1
74549	623	487	1
74550	624	487	1
74551	625	487	1
74552	627	487	1
74553	628	487	1
74554	629	487	1
74555	632	487	1
74556	640	487	1
74557	653	487	1
74558	657	487	1
74559	659	487	1
74560	660	487	1
74561	670	487	1
74562	671	487	1
74563	679	487	1
74564	681	487	1
74565	684	487	1
74566	687	487	1
74567	688	487	1
74568	703	487	1
74569	3	488	1
74570	24	488	1
74571	30	488	1
74572	47	488	1
74573	66	488	1
74574	81	488	1
74575	99	488	1
74576	100	488	1
74577	101	488	1
74578	124	488	1
74579	131	488	1
74580	166	488	1
74581	186	488	1
74582	210	488	1
74583	223	488	1
74584	227	488	1
74585	240	488	1
74586	259	488	1
74587	263	488	1
74588	305	488	1
74589	306	488	1
74590	333	488	1
74591	364	488	1
74592	425	488	1
74593	429	488	1
74594	432	488	1
74595	454	488	1
74596	457	488	1
74597	458	488	1
74598	460	488	1
74599	482	488	1
74600	521	488	1
74601	549	488	1
74602	553	488	1
74603	554	488	1
74604	603	488	1
74605	614	488	1
74606	623	488	1
74607	653	488	1
74608	11	489	1
74609	20	489	1
74610	87	489	1
74611	89	489	1
74612	124	489	1
74613	141	489	1
74614	148	489	1
74615	182	489	1
74616	190	489	1
74617	191	489	1
74618	210	489	1
74619	219	489	1
74620	221	489	1
74621	241	489	1
74622	243	489	1
74623	262	489	1
74624	301	489	1
74625	328	489	1
74626	335	489	1
74627	364	489	1
74628	420	489	1
74629	432	489	1
74630	485	489	1
74631	491	489	1
74632	492	489	1
74633	522	489	1
74634	528	489	1
74635	551	489	1
74636	580	489	1
74637	623	489	1
74638	629	489	1
74639	653	489	1
74640	671	489	1
74641	432	490	1
74642	1	491	1
74643	3	491	1
74644	4	491	1
74645	5	491	1
74646	6	491	1
74647	7	491	1
74648	9	491	1
74649	10	491	1
74650	11	491	1
74651	13	491	1
74652	14	491	1
74653	15	491	1
74654	16	491	1
74655	17	491	1
74656	18	491	1
74657	20	491	1
74658	22	491	1
74659	24	491	1
74660	25	491	1
74661	26	491	1
74662	29	491	1
74663	30	491	1
74664	31	491	1
74665	33	491	1
74666	35	491	1
74667	38	491	1
74668	42	491	1
74669	43	491	1
74670	49	491	1
74671	51	491	1
74672	52	491	1
74673	53	491	1
74674	54	491	1
74675	58	491	1
74676	59	491	1
74677	60	491	1
74678	61	491	1
74679	63	491	1
74680	65	491	1
74681	66	491	1
74682	69	491	1
74683	70	491	1
74684	73	491	1
74685	74	491	1
74686	75	491	1
74687	77	491	1
74688	78	491	1
74689	79	491	1
74690	83	491	1
74691	86	491	1
74692	87	491	1
74693	89	491	1
74694	90	491	1
74695	91	491	1
74696	93	491	1
74697	94	491	1
74698	98	491	1
74699	100	491	1
74700	101	491	1
74701	102	491	1
74702	103	491	1
74703	105	491	1
74704	108	491	1
74705	110	491	1
74706	116	491	1
74707	121	491	1
74708	122	491	1
74709	123	491	1
74710	124	491	1
74711	126	491	1
74712	128	491	1
74713	131	491	1
74714	132	491	1
74715	134	491	1
74716	135	491	1
74717	137	491	1
74718	138	491	1
74719	139	491	1
74720	141	491	1
74721	144	491	1
74722	145	491	1
74723	146	491	1
74724	147	491	1
74725	148	491	1
74726	149	491	1
74727	150	491	1
74728	154	491	1
74729	155	491	1
74730	157	491	1
74731	159	491	1
74732	161	491	1
74733	162	491	1
74734	166	491	1
74735	169	491	1
74736	170	491	1
74737	172	491	1
74738	173	491	1
74739	174	491	1
74740	175	491	1
74741	176	491	1
74742	180	491	1
74743	181	491	1
74744	182	491	1
74745	184	491	1
74746	185	491	1
74747	186	491	1
74748	190	491	1
74749	191	491	1
74750	192	491	1
74751	195	491	1
74752	196	491	1
74753	198	491	1
74754	202	491	1
74755	203	491	1
74756	204	491	1
74757	206	491	1
74758	207	491	1
74759	208	491	1
74760	210	491	1
74761	212	491	1
74762	214	491	1
74763	216	491	1
74764	219	491	1
74765	221	491	1
74766	223	491	1
74767	226	491	1
74768	228	491	1
74769	229	491	1
74770	232	491	1
74771	233	491	1
74772	234	491	1
74773	235	491	1
74774	237	491	1
74775	239	491	1
74776	240	491	1
74777	241	491	1
74778	243	491	1
74779	244	491	1
74780	246	491	1
74781	250	491	1
74782	251	491	1
74783	252	491	1
74784	256	491	1
74785	257	491	1
74786	258	491	1
74787	259	491	1
74788	260	491	1
74789	263	491	1
74790	266	491	1
74791	270	491	1
74792	272	491	1
74793	273	491	1
74794	274	491	1
74795	278	491	1
74796	279	491	1
74797	280	491	1
74798	281	491	1
74799	284	491	1
74800	286	491	1
74801	290	491	1
74802	292	491	1
74803	293	491	1
74804	295	491	1
74805	296	491	1
74806	299	491	1
74807	300	491	1
74808	301	491	1
74809	302	491	1
74810	303	491	1
74811	305	491	1
74812	306	491	1
74813	307	491	1
74814	310	491	1
74815	311	491	1
74816	313	491	1
74817	315	491	1
74818	316	491	1
74819	318	491	1
74820	319	491	1
74821	320	491	1
74822	323	491	1
74823	326	491	1
74824	328	491	1
74825	330	491	1
74826	331	491	1
74827	333	491	1
74828	335	491	1
74829	336	491	1
74830	339	491	1
74831	341	491	1
74832	346	491	1
74833	352	491	1
74834	353	491	1
74835	355	491	1
74836	358	491	1
74837	362	491	1
74838	364	491	1
74839	366	491	1
74840	367	491	1
74841	370	491	1
74842	372	491	1
74843	373	491	1
74844	377	491	1
74845	378	491	1
74846	379	491	1
74847	380	491	1
74848	382	491	1
74849	385	491	1
74850	389	491	1
74851	390	491	1
74852	392	491	1
74853	395	491	1
74854	396	491	1
74855	398	491	1
74856	399	491	1
74857	401	491	1
74858	403	491	1
74859	405	491	1
74860	408	491	1
74861	409	491	1
74862	413	491	1
74863	417	491	1
74864	419	491	1
74865	420	491	1
74866	421	491	1
74867	422	491	1
74868	424	491	1
74869	425	491	1
74870	426	491	1
74871	429	491	1
74872	432	491	1
74873	433	491	1
74874	435	491	1
74875	440	491	1
74876	443	491	1
74877	445	491	1
74878	446	491	1
74879	447	491	1
74880	452	491	1
74881	454	491	1
74882	456	491	1
74883	457	491	1
74884	458	491	1
74885	459	491	1
74886	460	491	1
74887	463	491	1
74888	464	491	1
74889	465	491	1
74890	466	491	1
74891	470	491	1
74892	471	491	1
74893	475	491	1
74894	477	491	1
74895	478	491	1
74896	479	491	1
74897	482	491	1
74898	484	491	1
74899	485	491	1
74900	487	491	1
74901	489	491	1
74902	490	491	1
74903	493	491	1
74904	494	491	1
74905	498	491	1
74906	499	491	1
74907	502	491	1
74908	503	491	1
74909	506	491	1
74910	507	491	1
74911	510	491	1
74912	511	491	1
74913	512	491	1
74914	513	491	1
74915	517	491	1
74916	521	491	1
74917	522	491	1
74918	525	491	1
74919	528	491	1
74920	529	491	1
74921	530	491	1
74922	531	491	1
74923	533	491	1
74924	535	491	1
74925	537	491	1
74926	538	491	1
74927	539	491	1
74928	540	491	1
74929	542	491	1
74930	544	491	1
74931	549	491	1
74932	550	491	1
74933	551	491	1
74934	553	491	1
74935	554	491	1
74936	558	491	1
74937	559	491	1
74938	561	491	1
74939	562	491	1
74940	565	491	1
74941	568	491	1
74942	570	491	1
74943	571	491	1
74944	574	491	1
74945	575	491	1
74946	577	491	1
74947	578	491	1
74948	580	491	1
74949	582	491	1
74950	584	491	1
74951	585	491	1
74952	586	491	1
74953	587	491	1
74954	589	491	1
74955	591	491	1
74956	593	491	1
74957	595	491	1
74958	598	491	1
74959	600	491	1
74960	601	491	1
74961	602	491	1
74962	604	491	1
74963	605	491	1
74964	608	491	1
74965	610	491	1
74966	612	491	1
74967	614	491	1
74968	615	491	1
74969	616	491	1
74970	617	491	1
74971	619	491	1
74972	622	491	1
74973	623	491	1
74974	624	491	1
74975	625	491	1
74976	627	491	1
74977	629	491	1
74978	630	491	1
74979	633	491	1
74980	640	491	1
74981	651	491	1
74982	652	491	1
74983	653	491	1
74984	654	491	1
74985	655	491	1
74986	657	491	1
74987	658	491	1
74988	659	491	1
74989	660	491	1
74990	661	491	1
74991	662	491	1
74992	666	491	1
74993	668	491	1
74994	670	491	1
74995	671	491	1
74996	678	491	1
74997	686	491	1
74998	688	491	1
74999	10	492	1
75000	241	492	1
75001	409	492	1
75002	432	492	1
75003	535	492	1
75004	670	492	1
75005	79	493	1
75006	198	493	1
75007	295	493	1
75008	370	493	1
75009	432	493	1
75010	551	493	1
75011	640	493	1
75012	3	494	1
75013	4	494	1
75014	5	494	1
75015	10	494	1
75016	11	494	1
75017	20	494	1
75018	24	494	1
75019	26	494	1
75020	28	494	1
75021	53	494	1
75022	54	494	1
75023	58	494	1
75024	61	494	1
75025	63	494	1
75026	77	494	1
75027	83	494	1
75028	87	494	1
75029	89	494	1
75030	98	494	1
75031	103	494	1
75032	105	494	1
75033	122	494	1
75034	124	494	1
75035	137	494	1
75036	141	494	1
75037	148	494	1
75038	150	494	1
75039	175	494	1
75040	181	494	1
75041	182	494	1
75042	190	494	1
75043	191	494	1
75044	210	494	1
75045	219	494	1
75046	221	494	1
75047	228	494	1
75048	232	494	1
75049	233	494	1
75050	235	494	1
75051	240	494	1
75052	241	494	1
75053	244	494	1
75054	252	494	1
75055	260	494	1
75056	274	494	1
75057	281	494	1
75058	290	494	1
75059	295	494	1
75060	299	494	1
75061	301	494	1
75062	302	494	1
75063	323	494	1
75064	328	494	1
75065	332	494	1
75066	335	494	1
75067	348	494	1
75068	356	494	1
75069	358	494	1
75070	359	494	1
75071	360	494	1
75072	364	494	1
75073	366	494	1
75074	369	494	1
75075	370	494	1
75076	372	494	1
75077	375	494	1
75078	377	494	1
75079	382	494	1
75080	385	494	1
75081	389	494	1
75082	392	494	1
75083	396	494	1
75084	406	494	1
75085	408	494	1
75086	409	494	1
75087	425	494	1
75088	428	494	1
75089	432	494	1
75090	434	494	1
75091	435	494	1
75092	439	494	1
75093	446	494	1
75094	453	494	1
75095	464	494	1
75096	470	494	1
75097	478	494	1
75098	482	494	1
75099	484	494	1
75100	485	494	1
75101	497	494	1
75102	509	494	1
75103	510	494	1
75104	517	494	1
75105	522	494	1
75106	529	494	1
75107	535	494	1
75108	540	494	1
75109	541	494	1
75110	547	494	1
75111	551	494	1
75112	554	494	1
75113	561	494	1
75114	562	494	1
75115	574	494	1
75116	580	494	1
75117	587	494	1
75118	598	494	1
75119	615	494	1
75120	619	494	1
75121	622	494	1
75122	623	494	1
75123	626	494	1
75124	630	494	1
75125	653	494	1
75126	657	494	1
75127	660	494	1
75128	670	494	1
75129	671	494	1
75130	676	494	1
75131	708	494	1
75132	60	495	1
75133	63	495	1
75134	128	495	1
75135	137	495	1
75136	243	495	1
75137	258	495	1
75138	280	495	1
75139	295	495	1
75140	336	495	1
75141	339	495	1
75142	359	495	1
75143	382	495	1
75144	385	495	1
75145	413	495	1
75146	425	495	1
75147	426	495	1
75148	432	495	1
75149	457	495	1
75150	470	495	1
75151	550	495	1
75152	570	495	1
75153	616	495	1
75154	619	495	1
75155	645	495	1
75156	654	495	1
75157	3	496	1
75158	20	496	1
75159	37	496	1
75160	41	496	1
75161	42	496	1
75162	53	496	1
75163	63	496	1
75164	77	496	1
75165	87	496	1
75166	89	496	1
75167	98	496	1
75168	100	496	1
75169	104	496	1
75170	105	496	1
75171	121	496	1
75172	141	496	1
75173	148	496	1
75174	154	496	1
75175	159	496	1
75176	166	496	1
75177	170	496	1
75178	182	496	1
75179	201	496	1
75180	206	496	1
75181	208	496	1
75182	210	496	1
75183	218	496	1
75184	219	496	1
75185	223	496	1
75186	232	496	1
75187	240	496	1
75188	241	496	1
75189	246	496	1
75190	252	496	1
75191	256	496	1
75192	262	496	1
75193	269	496	1
75194	274	496	1
75195	279	496	1
75196	281	496	1
75197	296	496	1
75198	301	496	1
75199	305	496	1
75200	309	496	1
75201	327	496	1
75202	328	496	1
75203	332	496	1
75204	334	496	1
75205	347	496	1
75206	355	496	1
75207	358	496	1
75208	364	496	1
75209	366	496	1
75210	369	496	1
75211	375	496	1
75212	379	496	1
75213	392	496	1
75214	402	496	1
75215	405	496	1
75216	408	496	1
75217	409	496	1
